city,state_name,lat,lng,population,probability,n_prob,,state,score,prob,,Metrics
Buford,Georgia,34.1206564,-84.0043513,12225,0.014189988,0.00015321,,,,,,
Lilburn,Georgia,33.8901036,-84.1429719,11596,0.014189988,0.00015321,,,,,,
Douglas,Georgia,31.5088073,-82.8498654,11589,0.014189988,0.00015321,,,,,,
Dallas,Georgia,33.9237141,-84.8407732,11544,0.014189988,0.00015321,,,,,,
Grovetown,Georgia,33.4504157,-82.1981764,11216,0.014189988,0.00015321,,,,,,
Cordele,Georgia,31.9635074,-83.7823938,11147,0.014189988,0.00015321,,,,,,
Scottdale,Georgia,33.7898269,-84.2640889,10631,0.014189988,0.00015321,,,,,,
Vidalia,Georgia,32.2176855,-82.4134614,10473,0.014189988,0.00015321,,,,,,
Loganville,Georgia,33.8389977,-83.9007382,10458,0.014189988,0.00015321,,,,,,
Jesup,Georgia,31.6074365,-81.8853924,10214,0.014189988,0.00015321,,,,,,
Chamblee,Georgia,33.8920469,-84.2988126,9892,0.014189988,0.00015321,,,,,,
Fort Valley,Georgia,32.5537585,-83.8874084,9815,0.014189988,0.00015321,,,,,,
Cedartown,Georgia,34.0095476,-85.24943155,9750,0.014189988,0.00015321,,,,,,
Panthersville,Georgia,33.7073291,-84.2718667,9749,0.014189988,0.00015321,,,,,,
Vinings,Georgia,33.8648262,-84.4643744,9734,0.014189988,0.00015321,,,,,,
Cairo,Georgia,30.8774132,-84.2012897,9607,0.014189988,0.00015321,,,,,,
Jefferson,Georgia,34.1170537,-83.5723876,9432,0.014189988,0.00015321,,,,,,
Richmond Hill,Georgia,31.9382652,-81.3034433,9281,0.014189988,0.00015321,,,,,,
Fort Oglethorpe,Georgia,34.9489645,-85.2569,9263,0.014189988,0.00015321,,,,,,
Holly Springs,Georgia,34.1739857,-84.5013187,9189,0.014189988,0.00015321,,,,,,
Thomaston,Georgia,32.8881879,-84.3265855,9170,0.014189988,0.00015321,,,,,,
Norcross,Georgia,33.9412127,-84.2135309,9116,0.014189988,0.00015321,,,,,,
Fitzgerald,Georgia,31.7149082,-83.2526545,9053,0.014189988,0.00015321,,,,,,
Rincon,Georgia,32.2960289,-81.2353905,8836,0.014189988,0.00015321,,,,,,
Garden City,Georgia,32.1143715,-81.1540013,8778,0.014189988,0.00015321,,,,,,
Toccoa,Georgia,34.5773206,-83.3323851,8491,0.014189988,0.00015321,,,,,,
Doraville,Georgia,33.8981579,-84.2832564,8330,0.014189988,0.00015321,,,,,,
Fair Oaks,Georgia,33.9164918,-84.5446546,8225,0.014189988,0.00015321,,,,,,
Clarkston,Georgia,33.8095487,-84.2396434,7554,0.014189988,0.00015321,,,,,,
Braselton,Georgia,34.1092735,-83.7626729,7511,0.014189988,0.00015321,,,,,,
Swainsboro,Georgia,32.5973857,-82.3337376,7277,0.014189988,0.00015321,,,,,,
Centerville,Georgia,32.630145,-83.6896285,7148,0.014189988,0.00015321,,,,,,
LaFayette,Georgia,34.7048022,-85.2818998,7121,0.014189988,0.00015321,,,,,,
Hampton,Georgia,33.3870578,-84.2829784,6987,0.014189988,0.00015321,,,,,,
Auburn,Georgia,34.0137179,-83.8276759,6887,0.014189988,0.00015321,,,,,,
Tyrone,Georgia,33.4712253,-84.5971524,6879,0.014189988,0.00015321,,,,,,
Thomson,Georgia,33.4706927,-82.5045733,6778,0.014189988,0.00015321,,,,,,
Fairview,Georgia,34.9456314,-85.2844008,6769,0.014189988,0.00015321,,,,,,
Barnesville,Georgia,33.0545709,-84.1557496,6755,0.014189988,0.00015321,,,,,,
Austell,Georgia,33.8126059,-84.6343783,6581,0.014189988,0.00015321,,,,,,
Commerce,Georgia,34.203997,-83.4571058,6544,0.014189988,0.00015321,,,,,,
Pearl City,Hawaii,21.4039032,-157.9575535,47698,0.013007489,0.000140442,,,,,,
Hilo,Hawaii,19.722474,-155.0868273,43263,0.013007489,0.000140442,,,,,,
Kailua,Hawaii,21.4022222,-157.7394444,38635,0.013007489,0.000140442,,,,,,
Waipahu,Hawaii,21.3866667,-158.0091667,38216,0.013007489,0.000140442,,,,,,
Kane'ohe,Hawaii,21.4087496,-157.7887943,34597,0.013007489,0.000140442,,,,,,
Mililani,Hawaii,21.4482285,-158.0141996,27629,0.013007489,0.000140442,,,,,,
Kahului,Hawaii,20.8820295,-156.4735937,26337,0.013007489,0.000140442,,,,,,
Kihei,Hawaii,20.7633381,-156.4490059,20881,0.013007489,0.000140442,,,,,,
Makakilo,Hawaii,21.3469444,-158.0858333,18248,0.013007489,0.000140442,,,,,,
Wahiawa,Hawaii,21.5003965,-158.019972,17821,0.013007489,0.000140442,,,,,,
Wailuku,Hawaii,20.8896075,-156.5010595,15313,0.013007489,0.000140442,,,,,,
Kapolei,Hawaii,21.33371,-158.06562,15186,0.013007489,0.000140442,,,,,,
Wai'anae,Hawaii,21.4528559,-158.1810603,13177,0.013007489,0.000140442,,,,,,
Nanakuli,Hawaii,21.38410238,-158.1425456,12666,0.013007489,0.000140442,,,,,,
Kailua,Hawaii,19.6392732,-155.9902382,11975,0.013007489,0.000140442,,,,,,
Lahaina,Hawaii,20.87429,-156.67663,11704,0.013007489,0.000140442,,,,,,
Kapa'a,Hawaii,22.07497003,-159.3181431,10699,0.013007489,0.000140442,,,,,,
Ma'ili,Hawaii,21.414343,-158.1750842,9488,0.013007489,0.000140442,,,,,,
'Aiea,Hawaii,21.3864663,-157.9231834,9338,0.013007489,0.000140442,,,,,,
Waimea,Hawaii,20.0230556,-155.6716667,9212,0.013007489,0.000140442,,,,,,
Holualoa,Hawaii,19.6230029,-155.9314174,8538,0.013007489,0.000140442,,,,,,
Makaha,Hawaii,21.4678487,-158.2163895,8278,0.013007489,0.000140442,,,,,,
Waikele,Hawaii,21.402559,-158.0058019,7479,0.013007489,0.000140442,,,,,,
Makawao,Hawaii,20.8493548,-156.316694,7184,0.013007489,0.000140442,,,,,,
Boise,Idaho,43.6135002,-116.2034505,205671,0.018525818,0.000200024,,,,,,
Nampa,Idaho,43.57735551,-116.5779202,81557,0.018525818,0.000200024,,,,,,
Meridian,Idaho,43.6121087,-116.3915131,75092,0.018525818,0.000200024,,,,,,
Idaho Falls,Idaho,43.49307183,-112.0362926,56813,0.018525818,0.000200024,,,,,,
Pocatello,Idaho,42.8713032,-112.4455344,54255,0.018525818,0.000200024,,,,,,
Caldwell,Idaho,43.6629384,-116.6873596,46237,0.018525818,0.000200024,,,,,,
Coeur d'Alene,Idaho,47.6776832,-116.7804664,44137,0.018525818,0.000200024,,,,,,
Twin Falls,Idaho,42.5629668,-114.4608711,44125,0.018525818,0.000200024,,,,,,
Lewiston,Idaho,46.4165506,-117.0176569,31894,0.018525818,0.000200024,,,,,,
Post Falls,Idaho,47.7179578,-116.9515856,27574,0.018525818,0.000200024,,,,,,
Rexburg,Idaho,43.8260227,-111.7896876,25484,0.018525818,0.000200024,,,,,,
Moscow,Idaho,46.7323875,-117.0001651,23800,0.018525818,0.000200024,,,,,,
Eagle,Idaho,43.6954424,-116.3540138,19908,0.018525818,0.000200024,,,,,,
Kuna,Idaho,43.4918307,-116.4201223,15210,0.018525818,0.000200024,,,,,,
Mountain Home,Idaho,43.1329504,-115.6911975,14206,0.018525818,0.000200024,,,,,,
Chubbuck,Idaho,42.9207477,-112.4660912,13922,0.018525818,0.000200024,,,,,,
Ammon,Idaho,43.4696366,-111.9666355,13816,0.018525818,0.000200024,,,,,,
Hayden,Idaho,47.7660161,-116.7865815,13294,0.018525818,0.000200024,,,,,,
Blackfoot,Idaho,43.1904709,-112.3449773,11899,0.018525818,0.000200024,,,,,,
Garden City,Idaho,43.6221108,-116.2381744,10972,0.018525818,0.000200024,,,,,,
Jerome,Idaho,42.7240732,-114.5186534,10890,0.018525818,0.000200024,,,,,,
Burley,Idaho,42.5357428,-113.7927948,10345,0.018525818,0.000200024,,,,,,
Hailey,Idaho,43.5196288,-114.3153245,7960,0.018525818,0.000200024,,,,,,
Payette,Idaho,44.0782195,-116.9337711,7433,0.018525818,0.000200024,,,,,,
Sandpoint,Idaho,48.2765903,-116.5532476,7365,0.018525818,0.000200024,,,,,,
Rathdrum,Idaho,47.8124031,-116.8965857,6826,0.018525818,0.000200024,,,,,,
Emmett,Idaho,43.8734979,-116.4993012,6557,0.018525818,0.000200024,,,,,,
Chicago,Illinois,41.850033,-87.6500523,2695598,0.015766654,0.000170233,,,,,,
Aurora,Illinois,41.7605849,-88.3200715,197899,0.015766654,0.000170233,,,,,,
Rockford,Illinois,42.2711311,-89.0939952,152871,0.015766654,0.000170233,,,,,,
Joliet,Illinois,41.525031,-88.0817252,147433,0.015766654,0.000170233,,,,,,
Naperville,Illinois,41.7858629,-88.1472893,141853,0.015766654,0.000170233,,,,,,
Springfield,Illinois,39.8017171,-89.6437107,116250,0.015766654,0.000170233,,,,,,
Peoria,Illinois,40.6936488,-89.5889864,115007,0.015766654,0.000170233,,,,,,
Elgin,Illinois,42.0372487,-88.2811895,108188,0.015766654,0.000170233,,,,,,
Waukegan,Illinois,42.3636331,-87.8447938,89078,0.015766654,0.000170233,,,,,,
Cicero,Illinois,41.8455878,-87.7539448,83891,0.015766654,0.000170233,,,,,,
Champaign,Illinois,40.1164205,-88.2433829,81055,0.015766654,0.000170233,,,,,,
Bloomington,Illinois,40.4842027,-88.9936873,76610,0.015766654,0.000170233,,,,,,
Decatur,Illinois,39.8403147,-88.9548001,76122,0.015766654,0.000170233,,,,,,
Arlington Heights,Illinois,42.0883603,-87.9806265,75101,0.015766654,0.000170233,,,,,,
Evanston,Illinois,42.0411414,-87.6900587,74486,0.015766654,0.000170233,,,,,,
Schaumburg,Illinois,42.0333608,-88.0834059,74227,0.015766654,0.000170233,,,,,,
Bolingbrook,Illinois,41.6986416,-88.0683955,73366,0.015766654,0.000170233,,,,,,
Palatine,Illinois,42.1103041,-88.03424,68557,0.015766654,0.000170233,,,,,,
Skokie,Illinois,42.0333636,-87.7333934,64784,0.015766654,0.000170233,,,,,,
Des Plaines,Illinois,42.0333623,-87.8833991,58364,0.015766654,0.000170233,,,,,,
Orland Park,Illinois,41.6303103,-87.8539425,56767,0.015766654,0.000170233,,,,,,
Tinley Park,Illinois,41.5733669,-87.7844944,56703,0.015766654,0.000170233,,,,,,
Oak Lawn,Illinois,41.7108662,-87.7581081,56690,0.015766654,0.000170233,,,,,,
Berwyn,Illinois,41.8505874,-87.7936685,56657,0.015766654,0.000170233,,,,,,
Mount Prospect,Illinois,42.0664167,-87.9372908,54167,0.015766654,0.000170233,,,,,,
Wheaton,Illinois,41.8661403,-88.1070127,52894,0.015766654,0.000170233,,,,,,
Normal,Illinois,40.5142026,-88.9906312,52497,0.015766654,0.000170233,,,,,,
Hoffman Estates,Illinois,42.0428052,-88.079795,51895,0.015766654,0.000170233,,,,,,
Oak Park,Illinois,41.8850317,-87.7845025,51878,0.015766654,0.000170233,,,,,,
Downers Grove,Illinois,41.8089191,-88.0111746,47833,0.015766654,0.000170233,,,,,,
Glenview,Illinois,42.0697509,-87.7878408,44692,0.015766654,0.000170233,,,,,,
Belleville,Illinois,38.5200504,-89.9839935,44478,0.015766654,0.000170233,,,,,,
Elmhurst,Illinois,41.8994745,-87.9403418,44121,0.015766654,0.000170233,,,,,,
DeKalb,Illinois,41.9294736,-88.7503647,43862,0.015766654,0.000170233,,,,,,
Moline,Illinois,41.5067003,-90.5151342,43483,0.015766654,0.000170233,,,,,,
Lombard,Illinois,41.8800296,-88.0078435,43165,0.015766654,0.000170233,,,,,,
Buffalo Grove,Illinois,42.1514146,-87.959794,41496,0.015766654,0.000170233,,,,,,
Urbana,Illinois,40.1105875,-88.2072697,41250,0.015766654,0.000170233,,,,,,
Bartlett,Illinois,41.9950276,-88.1856301,41208,0.015766654,0.000170233,,,,,,
Crystal Lake,Illinois,42.2411344,-88.3161965,40743,0.015766654,0.000170233,,,,,,
Quincy,Illinois,39.9356016,-91.4098727,40633,0.015766654,0.000170233,,,,,,
Streamwood,Illinois,42.0255827,-88.1784085,39858,0.015766654,0.000170233,,,,,,
Carol Stream,Illinois,41.9125286,-88.1347927,39711,0.015766654,0.000170233,,,,,,
Romeoville,Illinois,41.6475306,-88.0895061,39680,0.015766654,0.000170233,,,,,,
Plainfield,Illinois,41.6269745,-88.2039539,39581,0.015766654,0.000170233,,,,,,
Rock Island,Illinois,41.5094771,-90.5787477,39018,0.015766654,0.000170233,,,,,,
Hanover Park,Illinois,41.9994722,-88.1450735,37973,0.015766654,0.000170233,,,,,,
Carpentersville,Illinois,42.1211364,-88.2578582,37691,0.015766654,0.000170233,,,,,,
Wheeling,Illinois,42.1391928,-87.9289591,37648,0.015766654,0.000170233,,,,,,
Park Ridge,Illinois,42.0111412,-87.8406192,37480,0.015766654,0.000170233,,,,,,
Calumet City,Illinois,41.6155909,-87.5294871,37042,0.015766654,0.000170233,,,,,,
Addison,Illinois,41.931696,-87.9889556,36942,0.015766654,0.000170233,,,,,,
Glendale Heights,Illinois,41.9103068,-88.0717353,34208,0.015766654,0.000170233,,,,,,
Pekin,Illinois,40.5675388,-89.640658,34094,0.015766654,0.000170233,,,,,,
Northbrook,Illinois,42.1275267,-87.8289548,33170,0.015766654,0.000170233,,,,,,
Elk Grove Village,Illinois,42.0039178,-87.9703461,33127,0.015766654,0.000170233,,,,,,
Danville,Illinois,40.124481,-87.6300207,33027,0.015766654,0.000170233,,,,,,
Saint Charles,Illinois,41.9141945,-88.3086867,32974,0.015766654,0.000170233,,,,,,
Woodridge,Illinois,41.7469749,-88.0503406,32971,0.015766654,0.000170233,,,,,,
North Chicago,Illinois,42.325578,-87.8411818,32574,0.015766654,0.000170233,,,,,,
Galesburg,Illinois,40.9478158,-90.3712395,32195,0.015766654,0.000170233,,,,,,
Gurnee,Illinois,42.3702996,-87.9020186,31295,0.015766654,0.000170233,,,,,,
Mundelein,Illinois,42.263079,-88.0039653,31064,0.015766654,0.000170233,,,,,,
Oswego,Illinois,41.6828074,-88.3514596,30355,0.015766654,0.000170233,,,,,,
Chicago Heights,Illinois,41.506146,-87.6355995,30276,0.015766654,0.000170233,,,,,,
Algonquin,Illinois,42.1655801,-88.2942493,30046,0.015766654,0.000170233,,,,,,
Granite City,Illinois,38.7014389,-90.1487199,29849,0.015766654,0.000170233,,,,,,
Niles,Illinois,42.0189191,-87.8028402,29803,0.015766654,0.000170233,,,,,,
Highland Park,Illinois,42.1816919,-87.8003438,29763,0.015766654,0.000170233,,,,,,
Lake in the Hills,Illinois,42.1816908,-88.3303618,28965,0.015766654,0.000170233,,,,,,
Burbank,Illinois,41.7339215,-87.7794981,28925,0.015766654,0.000170233,,,,,,
Lansing,Illinois,41.5647575,-87.538931,28331,0.015766654,0.000170233,,,,,,
O'Fallon,Illinois,38.5922715,-89.9112124,28281,0.015766654,0.000170233,,,,,,
Round Lake Beach,Illinois,42.3716881,-88.0900815,28175,0.015766654,0.000170233,,,,,,
Oak Forest,Illinois,41.6028116,-87.7439384,27962,0.015766654,0.000170233,,,,,,
Alton,Illinois,38.8906038,-90.1842764,27865,0.015766654,0.000170233,,,,,,
Kankakee,Illinois,41.1200325,-87.8611531,27537,0.015766654,0.000170233,,,,,,
Glen Ellyn,Illinois,41.8775293,-88.0670118,27450,0.015766654,0.000170233,,,,,,
Wilmette,Illinois,42.0722513,-87.7228384,27087,0.015766654,0.000170233,,,,,,
West Chicago,Illinois,41.8847507,-88.2039607,27086,0.015766654,0.000170233,,,,,,
East Saint Louis,Illinois,38.6244952,-90.1509428,27006,0.015766654,0.000170233,,,,,,
McHenry,Illinois,42.333355,-88.2667534,26992,0.015766654,0.000170233,,,,,,
Batavia,Illinois,41.8500284,-88.3125738,26045,0.015766654,0.000170233,,,,,,
Carbondale,Illinois,37.7272727,-89.2167501,25902,0.015766654,0.000170233,,,,,,
Freeport,Illinois,42.2966861,-89.6212271,25638,0.015766654,0.000170233,,,,,,
Belvidere,Illinois,42.2639098,-88.8442674,25585,0.015766654,0.000170233,,,,,,
Collinsville,Illinois,38.6703267,-89.9845476,25579,0.015766654,0.000170233,,,,,,
Melrose Park,Illinois,41.9005865,-87.8567277,25411,0.015766654,0.000170233,,,,,,
Harvey,Illinois,41.6100344,-87.6467132,25282,0.015766654,0.000170233,,,,,,
Vernon Hills,Illinois,42.2194686,-87.9795188,25113,0.015766654,0.000170233,,,,,,
Elmwood Park,Illinois,41.9211423,-87.8092266,24883,0.015766654,0.000170233,,,,,,
Lockport,Illinois,41.5894753,-88.057837,24839,0.015766654,0.000170233,,,,,,
Woodstock,Illinois,42.3147436,-88.4487021,24770,0.015766654,0.000170233,,,,,,
Westmont,Illinois,41.7958639,-87.9756175,24685,0.015766654,0.000170233,,,,,,
Zion,Illinois,42.4461322,-87.8328505,24413,0.015766654,0.000170233,,,,,,
New Lenox,Illinois,41.5119761,-87.9656098,24394,0.015766654,0.000170233,,,,,,
Edwardsville,Illinois,38.8114364,-89.953157,24293,0.015766654,0.000170233,,,,,,
Huntley,Illinois,42.1680796,-88.4281415,24291,0.015766654,0.000170233,,,,,,
Homer Glen,Illinois,41.6000318,-87.9381112,24220,0.015766654,0.000170233,,,,,,
Rolling Meadows,Illinois,42.0841936,-88.0131275,24099,0.015766654,0.000170233,,,,,,
Maywood,Illinois,41.8791979,-87.8431155,24090,0.015766654,0.000170233,,,,,,
Loves Park,Illinois,42.3200189,-89.0581621,23996,0.015766654,0.000170233,,,,,,
Blue Island,Illinois,41.6572562,-87.6800486,23706,0.015766654,0.000170233,,,,,,
Machesney Park,Illinois,42.3472406,-89.0389956,23499,0.015766654,0.000170233,,,,,,
East Peoria,Illinois,40.666149,-89.5800978,23402,0.015766654,0.000170233,,,,,,
Morton Grove,Illinois,42.0405853,-87.7825621,23270,0.015766654,0.000170233,,,,,,
Dolton,Illinois,41.6389236,-87.607268,23153,0.015766654,0.000170233,,,,,,
Roselle,Illinois,41.9847505,-88.0797933,22763,0.015766654,0.000170233,,,,,,
Lisle,Illinois,41.801141,-88.0747875,22390,0.015766654,0.000170233,,,,,,
Darien,Illinois,41.7519754,-87.9739494,22086,0.015766654,0.000170233,,,,,,
South Holland,Illinois,41.6008681,-87.6069894,22030,0.015766654,0.000170233,,,,,,
Bloomingdale,Illinois,41.9575285,-88.0809036,22018,0.015766654,0.000170233,,,,,,
South Elgin,Illinois,41.9941938,-88.2922996,21985,0.015766654,0.000170233,,,,,,
Park Forest,Illinois,41.4914236,-87.6744891,21975,0.015766654,0.000170233,,,,,,
Villa Park,Illinois,41.8897519,-87.9889543,21904,0.015766654,0.000170233,,,,,,
Charleston,Illinois,39.4961458,-88.1761521,21838,0.015766654,0.000170233,,,,,,
Geneva,Illinois,41.8875281,-88.3053525,21495,0.015766654,0.000170233,,,,,,
East Moline,Illinois,41.5008673,-90.4442979,21302,0.015766654,0.000170233,,,,,,
Grayslake,Illinois,42.3444664,-88.041746,20957,0.015766654,0.000170233,,,,,,
Crest Hill,Illinois,41.554753,-88.0986709,20837,0.015766654,0.000170233,,,,,,
Libertyville,Illinois,42.2830786,-87.9531303,20315,0.015766654,0.000170233,,,,,,
Evergreen Park,Illinois,41.720589,-87.7017175,19852,0.015766654,0.000170233,,,,,,
Lake Zurich,Illinois,42.1969689,-88.0934108,19631,0.015766654,0.000170233,,,,,,
Jacksonville,Illinois,39.733936,-90.2290098,19446,0.015766654,0.000170233,,,,,,
Lake Forest,Illinois,42.2586342,-87.840625,19375,0.015766654,0.000170233,,,,,,
Homewood,Illinois,41.5572567,-87.6656015,19323,0.015766654,0.000170233,,,,,,
Macomb,Illinois,40.4592076,-90.6717971,19288,0.015766654,0.000170233,,,,,,
Alsip,Illinois,41.6689223,-87.7386619,19277,0.015766654,0.000170233,,,,,,
Bellwood,Illinois,41.8814197,-87.883117,19071,0.015766654,0.000170233,,,,,,
Matteson,Illinois,41.5039235,-87.7131018,19009,0.015766654,0.000170233,,,,,,
Brookfield,Illinois,41.8239203,-87.8517253,18978,0.015766654,0.000170233,,,,,,
Ottawa,Illinois,41.3455892,-88.8425769,18768,0.015766654,0.000170233,,,,,,
Mokena,Illinois,41.5261437,-87.8892189,18740,0.015766654,0.000170233,,,,,,
Bourbonnais,Illinois,41.1416991,-87.8750429,18631,0.015766654,0.000170233,,,,,,
Mattoon,Illinois,39.4830897,-88.3728255,18555,0.015766654,0.000170233,,,,,,
Montgomery,Illinois,41.730585,-88.3459048,18438,0.015766654,0.000170233,,,,,,
Bensenville,Illinois,41.9550296,-87.9400657,18352,0.015766654,0.000170233,,,,,,
Franklin Park,Illinois,41.9353084,-87.865618,18333,0.015766654,0.000170233,,,,,,
Round Lake,Illinois,42.353355,-88.0934145,18289,0.015766654,0.000170233,,,,,,
Cary,Illinois,42.2119684,-88.2381381,18271,0.015766654,0.000170233,,,,,,
Deerfield,Illinois,42.1711365,-87.8445119,18225,0.015766654,0.000170233,,,,,,
Godfrey,Illinois,38.9556031,-90.1867765,17982,0.015766654,0.000170233,,,,,,
Frankfort,Illinois,41.4958665,-87.8486613,17782,0.015766654,0.000170233,,,,,,
Sycamore,Illinois,41.9889173,-88.6867538,17519,0.015766654,0.000170233,,,,,,
Palos Hills,Illinois,41.6966992,-87.8169984,17484,0.015766654,0.000170233,,,,,,
Marion,Illinois,37.7306054,-88.9331256,17193,0.015766654,0.000170233,,,,,,
Fairview Heights,Illinois,38.5889386,-89.990382,17078,0.015766654,0.000170233,,,,,,
Yorkville,Illinois,41.6411409,-88.4472948,16921,0.015766654,0.000170233,,,,,,
Hinsdale,Illinois,41.8008642,-87.9370052,16816,0.015766654,0.000170233,,,,,,
North Aurora,Illinois,41.8061399,-88.3272952,16760,0.015766654,0.000170233,,,,,,
Westchester,Illinois,41.8505866,-87.8820048,16718,0.015766654,0.000170233,,,,,,
Country Club Hills,Illinois,41.5680898,-87.7203257,16541,0.015766654,0.000170233,,,,,,
Bridgeview,Illinois,41.7500323,-87.8042216,16446,0.015766654,0.000170233,,,,,,
Morton,Illinois,40.6128161,-89.4592609,16267,0.015766654,0.000170233,,,,,,
Prospect Heights,Illinois,42.0953049,-87.9375694,16256,0.015766654,0.000170233,,,,,,
Lemont,Illinois,41.673642,-88.0017261,16000,0.015766654,0.000170233,,,,,,
Bradley,Illinois,41.1419768,-87.8611535,15895,0.015766654,0.000170233,,,,,,
Dixon,Illinois,41.8389213,-89.4795478,15733,0.015766654,0.000170233,,,,,,
Shorewood,Illinois,41.5200305,-88.2017293,15615,0.015766654,0.000170233,,,,,,
La Grange,Illinois,41.8050314,-87.8692254,15550,0.015766654,0.000170233,,,,,,
Sterling,Illinois,41.788642,-89.6962194,15370,0.015766654,0.000170233,,,,,,
Mount Vernon,Illinois,38.3172715,-88.9031201,15277,0.015766654,0.000170233,,,,,,
Cahokia,Illinois,38.5708849,-90.1901113,15241,0.015766654,0.000170233,,,,,,
Washington,Illinois,40.7036482,-89.4073123,15134,0.015766654,0.000170233,,,,,,
Midlothian,Illinois,41.6253116,-87.7175491,14819,0.015766654,0.000170233,,,,,,
Canton,Illinois,40.5580945,-90.0351167,14704,0.015766654,0.000170233,,,,,,
Norridge,Illinois,41.9633641,-87.827284,14572,0.015766654,0.000170233,,,,,,
Lincoln,Illinois,40.1483768,-89.3648183,14504,0.015766654,0.000170233,,,,,,
Lindenhurst,Illinois,42.4105765,-88.0261911,14462,0.015766654,0.000170233,,,,,,
